,Order Date,Ship Mode,Segment,Country,City,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,Year,Month_Number,Month_Name
162,2019-02-22,Standard Class,Home Office,United States,Milwaukee,Wisconsin,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,490.32,9,137.2896,,Online,2019,2,February
163,2019-02-22,Standard Class,Consumer,United States,Los Angeles,California,Technology,Phones,AT&T 1070 Corded Phone,445.96,5,55.745,,COD,2019,2,February
164,2019-02-22,Standard Class,Consumer,United States,Los Angeles,California,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,15.2208,,COD,2019,2,February
165,2019-02-22,Standard Class,Consumer,United States,Los Angeles,California,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,3,5.0055,,COD,2019,2,February
166,2019-02-23,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3,21.591,,COD,2019,2,February
167,2019-02-25,Second Class,Consumer,United States,Newark,Ohio,Office Supplies,Envelopes,Staple envelope,46.72,5,17.52,,Online,2019,2,February
168,2019-02-27,First Class,Consumer,United States,New York City,New York,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170.88,3,49.5552,,COD,2019,2,February
169,2019-02-27,Second Class,Consumer,United States,La Crosse,Wisconsin,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,56.82,3,28.41,,Online,2019,2,February
170,2019-02-27,Standard Class,Consumer,United States,Houston,Texas,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,2,-6.8816,,Online,2019,2,February
171,2019-02-28,Standard Class,Consumer,United States,Newark,Ohio,Office Supplies,Art,Newell 34,111.104,7,8.3328,,COD,2019,2,February
172,2019-02-28,Standard Class,Corporate,United States,New York City,New York,Office Supplies,Fasteners,Staples,36.48,6,18.24,,Online,2019,2,February
173,2019-03-01,Standard Class,Consumer,United States,Yonkers,New York,Furniture,Tables,Chromcraft Round Conference Tables,836.592,8,-264.9208,,COD,2019,3,March
174,2019-03-01,Standard Class,Consumer,United States,Yonkers,New York,Office Supplies,Paper,Easy-staple paper,26.38,1,12.1348,,COD,2019,3,March
175,2019-03-01,Standard Class,Consumer,United States,Yonkers,New York,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,362.92,2,105.2468,,COD,2019,3,March
176,2019-03-01,Standard Class,Consumer,United States,Yonkers,New York,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,4899.93,7,2400.9657,,COD,2019,3,March
177,2019-03-01,Standard Class,Corporate,United States,Denver,Colorado,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,159.984,2,13.9986,,COD,2019,3,March
178,2019-03-03,Standard Class,Consumer,United States,Newark,Delaware,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86,7,219.4514,,COD,2019,3,March
179,2019-03-03,Standard Class,Consumer,United States,Newark,Delaware,Technology,Phones,Pyle PMP37LED,479.95,5,129.5865,,COD,2019,3,March
180,2019-03-03,Standard Class,Consumer,United States,Newark,Delaware,Office Supplies,Paper,Xerox 194,166.44,3,79.8912,,COD,2019,3,March
181,2019-03-03,First Class,Corporate,United States,Odessa,Texas,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",42.784,7,15.5092,,COD,2019,3,March
182,2019-03-03,First Class,Corporate,United States,Odessa,Texas,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,563.43,5,-56.343,,COD,2019,3,March
183,2019-03-03,Second Class,Consumer,United States,Bloomington,Indiana,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,134.85,3,37.758,,COD,2019,3,March
184,2019-03-03,Standard Class,Consumer,United States,San Antonio,Texas,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,3,-127.5792,,Online,2019,3,March
185,2019-03-03,Standard Class,Consumer,United States,San Antonio,Texas,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,3,33.5895,,COD,2019,3,March
186,2019-03-03,Standard Class,Consumer,United States,San Antonio,Texas,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",36.6,3,11.895,,COD,2019,3,March
187,2019-03-03,Same Day,Corporate,United States,San Francisco,California,Office Supplies,Supplies,"Elite 5"" Scissors",25.35,3,7.605,,COD,2019,3,March
188,2019-03-03,Same Day,Corporate,United States,San Francisco,California,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.28,3,11.9952,,Online,2019,3,March
189,2019-03-03,Standard Class,Consumer,United States,Round Rock,Texas,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,3930.072,3,-786.0144,,Online,2019,3,March
190,2019-03-03,Standard Class,Consumer,United States,Round Rock,Texas,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",2.304,1,0.7776,,Online,2019,3,March
191,2019-03-03,Standard Class,Consumer,United States,Round Rock,Texas,Technology,Phones,Polycom VVX 310 VoIP phone,431.976,3,32.3982,,COD,2019,3,March
192,2019-03-03,Standard Class,Consumer,United States,Round Rock,Texas,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",41.72,7,5.7365,,Cards,2019,3,March
193,2019-03-04,Standard Class,Home Office,United States,San Diego,California,Office Supplies,Art,Berol Giant Pencil Sharpener,16.99,1,4.9271,,Online,2019,3,March
194,2019-03-04,Second Class,Corporate,United States,Miami,Florida,Office Supplies,Labels,Avery 518,10.08,4,3.528,,Cards,2019,3,March
195,2019-03-04,Standard Class,Consumer,United States,Mishawaka,Indiana,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",128.4,3,64.2,,COD,2019,3,March
196,2019-03-04,Standard Class,Corporate,United States,Dover,New Hampshire,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,57.5928,,Online,2019,3,March
197,2019-03-05,Standard Class,Corporate,United States,Dallas,Texas,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.352,3,50.4063,,COD,2019,3,March
198,2019-03-05,Standard Class,Corporate,United States,Dallas,Texas,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,12.992,1,-0.812,,COD,2019,3,March
199,2019-03-06,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,431.94,2,-71.99,,Online,2019,3,March
200,2019-03-06,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.043,1,-1.4982,,COD,2019,3,March
201,2019-03-06,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,Technology,Phones,Grandstream GXP1160 VoIP phone,68.238,3,-12.5103,,Cards,2019,3,March
202,2019-03-06,Standard Class,Consumer,United States,Chicago,Illinois,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.334,3,-6.3018,,Cards,2019,3,March
203,2019-03-06,Standard Class,Consumer,United States,Chicago,Illinois,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,4,-2.7648,,COD,2019,3,March
204,2019-03-06,Standard Class,Consumer,United States,Chicago,Illinois,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159.04,5,-194.824,,Online,2019,3,March
205,2019-03-06,Standard Class,Consumer,United States,Chicago,Illinois,Furniture,Tables,Bevis Rectangular Conference Tables,145.98,2,-99.2664,,COD,2019,3,March
206,2019-03-07,Standard Class,Corporate,United States,Fort Worth,Texas,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,21.072,3,1.5804,,COD,2019,3,March
207,2019-03-08,Standard Class,Consumer,United States,Miami,Florida,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,5,85.2475,,Cards,2019,3,March
208,2019-03-08,Standard Class,Consumer,United States,Miami,Florida,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,-3.8385,,Cards,2019,3,March
209,2019-03-08,Same Day,Consumer,United States,Glendale,Arizona,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9.702,3,-7.1148,,Cards,2019,3,March
210,2019-03-08,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,Technology,Phones,AT&T 17929 Lendline Telephone,108.576,4,-25.3344,,COD,2019,3,March
211,2019-03-08,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Fasteners,Rubber Band Ball,5.984,2,-1.3464,,Cards,2019,3,March
212,2019-03-08,Standard Class,Consumer,United States,New York City,New York,Furniture,Furnishings,Coloredge Poster Frame,113.6,8,44.304,,Cards,2019,3,March
213,2019-03-08,Standard Class,Consumer,United States,New York City,New York,Office Supplies,Paper,Xerox 1993,12.96,2,6.3504,,Cards,2019,3,March
214,2019-03-08,Standard Class,Consumer,United States,New York City,New York,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,22.5732,,Cards,2019,3,March
215,2019-03-08,Standard Class,Home Office,United States,Dallas,Texas,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856,9,-14.1696,,Cards,2019,3,March
216,2019-03-08,Standard Class,Home Office,United States,Dallas,Texas,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",27.96,5,8.388,,Cards,2019,3,March
217,2019-03-08,Standard Class,Home Office,United States,Dallas,Texas,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",146.352,3,49.3938,,Cards,2019,3,March
218,2019-03-08,Standard Class,Corporate,United States,Jackson,Michigan,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,207.144,3,48.3336,,COD,2019,3,March
219,2019-03-08,Standard Class,Corporate,United States,Jackson,Michigan,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5,3.753,,Online,2019,3,March
220,2019-03-09,Standard Class,Home Office,United States,Milford,Connecticut,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,5,87.89,,COD,2019,3,March
221,2019-03-09,First Class,Consumer,United States,Andover,Massachusetts,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,3.363,,COD,2019,3,March
222,2019-03-09,First Class,Consumer,United States,Andover,Massachusetts,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",354.9,5,88.725,,Online,2019,3,March
223,2019-03-09,First Class,Consumer,United States,Andover,Massachusetts,Office Supplies,Paper,Xerox 193,17.94,3,8.7906,,Cards,2019,3,March
224,2019-03-09,First Class,Consumer,United States,Andover,Massachusetts,Office Supplies,Binders,GBC Binding covers,51.8,4,23.31,,Online,2019,3,March
225,2019-03-10,Standard Class,Consumer,United States,Long Beach,New York,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,176.784,1,-22.098,,Cards,2019,3,March
226,2019-03-10,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,39.992,1,7.4985,,Online,2019,3,March
227,2019-03-10,First Class,Home Office,United States,Los Angeles,California,Office Supplies,Paper,Rediform Voice Mail Log Books,14.9,5,7.152,,COD,2019,3,March
228,2019-03-10,First Class,Home Office,United States,Los Angeles,California,Technology,Phones,Apple iPhone 5,4158.912,8,363.9048,,Cards,2019,3,March
229,2019-03-10,First Class,Home Office,United States,Los Angeles,California,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3,5.1015,,Online,2019,3,March
230,2019-03-10,First Class,Home Office,United States,Los Angeles,California,Technology,Machines,Okidata MB760 Printer,3357.6,3,377.73,,COD,2019,3,March
231,2019-03-10,Second Class,Corporate,United States,Glendale,Arizona,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",104.696,1,6.5435,,COD,2019,3,March
232,2019-03-11,First Class,Corporate,United States,Eagan,Minnesota,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",45.98,2,19.7714,,COD,2019,3,March
233,2019-03-11,First Class,Corporate,United States,Eagan,Minnesota,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,2,8.2062,,Online,2019,3,March
234,2019-03-11,Standard Class,Consumer,United States,Vineland,New Jersey,Furniture,Tables,Chromcraft Round Conference Tables,244.006,2,-31.3722,,Cards,2019,3,March
235,2019-03-11,Standard Class,Home Office,United States,Columbus,Georgia,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",76.92,4,31.5372,,Online,2019,3,March
236,2019-03-11,Standard Class,Home Office,United States,Columbus,Georgia,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,481.32,4,125.1432,,Online,2019,3,March
237,2019-03-11,Same Day,Home Office,United States,Philadelphia,Pennsylvania,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",30.336,4,9.48,,Cards,2019,3,March
238,2019-03-12,Standard Class,Corporate,United States,Monroe,Louisiana,Office Supplies,Paper,Xerox 218,12.96,2,6.2208,,Online,2019,3,March
239,2019-03-12,Second Class,Consumer,United States,New York City,New York,Office Supplies,Envelopes,Staple envelope,29.34,3,13.4964,,COD,2019,3,March
240,2019-03-12,Second Class,Corporate,United States,San Francisco,California,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",676.55,5,6.7655,,COD,2019,3,March
241,2019-03-12,Second Class,Corporate,United States,San Francisco,California,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9,5,40.274,,Cards,2019,3,March
242,2019-03-12,Second Class,Corporate,United States,San Francisco,California,Office Supplies,Envelopes,Security-Tint Envelopes,30.56,4,14.9744,,Cards,2019,3,March
243,2019-03-12,Second Class,Corporate,United States,San Francisco,California,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,770.352,3,77.0352,,Online,2019,3,March
244,2019-03-12,Standard Class,Consumer,United States,Los Angeles,California,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),19.98,2,8.991,,Online,2019,3,March
245,2019-03-13,First Class,Home Office,United States,Scottsdale,Arizona,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,17.766,,Cards,2019,3,March
246,2019-03-13,First Class,Home Office,United States,Scottsdale,Arizona,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,15.2388,,Cards,2019,3,March
247,2019-03-13,Standard Class,Consumer,United States,San Antonio,Texas,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",70.08,5,24.528,,COD,2019,3,March
248,2019-03-13,Standard Class,Consumer,United States,San Antonio,Texas,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.272,2,-2.1624,,COD,2019,3,March
249,2019-03-13,Standard Class,Consumer,United States,San Antonio,Texas,Furniture,Tables,Hon Non-Folding Utility Tables,557.585,5,0.0,,Online,2019,3,March
250,2019-03-13,Standard Class,Home Office,United States,Waynesboro,Virginia,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",127.88,2,40.9216,,Cards,2019,3,March
251,2019-03-13,Standard Class,Home Office,United States,Waynesboro,Virginia,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,2,44.8896,,COD,2019,3,March
252,2019-03-13,Standard Class,Home Office,United States,Waynesboro,Virginia,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,46.0,4,20.7,,Online,2019,3,March
253,2019-03-13,Second Class,Corporate,United States,San Francisco,California,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",28.28,2,7.3528,,COD,2019,3,March
254,2019-03-13,Second Class,Corporate,United States,San Francisco,California,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,4912.59,3,196.5036,,Cards,2019,3,March
255,2019-03-13,Second Class,Corporate,United States,Philadelphia,Pennsylvania,Furniture,Chairs,SAFCO Arco Folding Chair,386.68,2,-5.524,,COD,2019,3,March
256,2019-03-13,Second Class,Corporate,United States,Philadelphia,Pennsylvania,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,379.96,5,47.495,,Online,2019,3,March
257,2019-03-13,Second Class,Corporate,United States,Philadelphia,Pennsylvania,Technology,Phones,Polycom CX600 IP Phone VoIP phone,539.91,3,-116.9805,,Cards,2019,3,March
258,2019-03-13,Second Class,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",41.24,5,13.9185,,Cards,2019,3,March
259,2019-03-13,Second Class,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,51.897,1,-41.5176,,COD,2019,3,March
260,2019-03-13,Second Class,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552.56,5,-138.14,,COD,2019,3,March
261,2019-03-13,Second Class,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Binders,GBC VeloBind Cover Sets,23.16,5,-15.44,,Cards,2019,3,March
262,2019-03-13,Second Class,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,126.08,2,-28.368,,Cards,2019,3,March
